,name,x,y
58,다일천사병원,127.0476189,37.57667414
59,서울특별시 동부병원,127.0315127,37.57535399
60,하늘병원,127.0556347,37.56517853
61,의료법인마리아의료재단마리아병원,127.0251642,37.57434009
62,서울라본병원,127.1050937,37.60031188
63,마디세상병원,127.0781892,37.60991516
64,서울선병원,127.0936272,37.59862308
65,조앤조병원,127.1047151,37.60030636
66,녹색병원,127.0860604,37.58356398
67,장스여성병원,127.0978916,37.59959692
68,강북21세기병원,127.0856314,37.59404842
69,의료법인풍산의료재단동부제일병원,127.1095472,37.60088393
70,러스크서울병원,127.1043263,37.60014336
71,경동한방병원,127.09659,37.59875728
72,늘찬병원,127.0988769,37.59517215
73,연세본병원,127.0879747,37.57963604
74,팔팔병원,127.0796984,37.59094064
75,디앤에프병원,127.0814865,37.60147102
76,서울특별시서울의료원,127.099187,37.61309131
77,서울특별시 북부병원,127.1076807,37.60439473
78,의료법인한국의료재단프라임병원,127.07946,37.61722836
79,의료법인 우신향병원,127.0312355,37.58487973
80,사회복지법인 성가소비녀회 성가복지병원,127.0306834,37.60692777
81,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),127.0263572,37.58711097
82,성북우리아이들병원,127.0293592,37.60686332
83,더서울병원,127.0165047,37.59423384
84,서울척병원,127.02927,37.60886057
85,로덴치과병원,127.0356938,37.59711692
86,의료법인서광의료재단 성북중앙병원,127.0356938,37.59711692
87,강북으뜸병원,127.0261845,37.62542056
88,국립재활원,127.0102646,37.6386557
89,성신병원,127.0262395,37.62485599
90,서울좋은병원,127.0292848,37.61930212
91,강북우리들병원,127.0226341,37.64254488
92,서울현대병원,127.0285044,37.64025592
93,햇빛병원,127.0302853,37.61576747
94,민병원,127.0272804,37.62261644
95,서울유병원,127.0295518,37.61607301
96,신일병원,127.0218259,37.63477458
97,의료법인성화의료재단  대한병원,127.0226733,37.63547025
98,경희치과병원,127.027475,37.63913588
99,에이치큐브병원,127.0410344,37.65831433
100,바로선병원,127.0421136,37.66034188
101,로덴성문치과병원,127.0385861,37.65589683
102,가화실버한방병원,127.0343889,37.66282415
103,도봉병원,127.0438025,37.66876084
104,의료법인한전의료재단 한일병원,127.0290583,37.64668485
105,베이직병원,127.0139106,37.65745084
106,성모샘병원,127.0419341,37.66549069
107,정병원,127.0418224,37.66154146
108,의료법인 상원의료재단 강북힘찬병원,127.0333771,37.64566253
109,의성한방병원,127.0452741,37.6692305
110,다나병원,127.040437,37.6550519
111,다인치과병원,127.0638891,37.65542724
112,강북연세병원,127.0754877,37.61919557
113,노원을지대학교병원,127.0696811,37.63611065
114,인제대학교 상계백병원,127.0631157,37.64858199
115,한국원자력의학원원자력병원,127.0830177,37.62860681
116,방병원,127.0750336,37.61840227
117,태릉마이크로병원,127.0749411,37.6182542
118,메디아이여성병원,127.067048,37.65647234
119,강북예치과병원,127.062477,37.65520608
120,파로스병원,127.067906,37.65367736
121,샤인치과교정과 치과병원,127.0621686,37.65432229
122,서울미르한방병원,127.0706419,37.62850946
123,노원 바로유 한방병원,127.0656174,37.65744188
124,재단법인자생의료재단노원자생한방병원,127.0638891,37.65542724
125,참튼튼병원,127.0636923,37.65445005
126,가톨릭대학교 은평성모병원,126.9161525,37.6336094
127,은평연세병원,126.9174722,37.61469222
128,문치과병원,126.9237311,37.61613396
129,의료법인 청구성심병원,126.9195527,37.6207901
130,서울특별시은평병원,126.9232106,37.59397026
131,시온한방병원,126.9186619,37.59585569
132,연세노블병원,126.9244526,37.60403991
133,본서부병원,126.9225916,37.60093236
134,서울병원,126.9307397,37.60883081
135,서울재활병원,126.9063428,37.60561276
136,인정병원,126.9165913,37.58658827
137,리드힐병원,126.9164557,37.59998637
138,의료법인 성누가의료재단 성누가병원,126.9303285,37.61053038
139,21C메트로한방병원,126.9104275,37.6000388
140,최원호병원,126.9238558,37.60476959
141,서울특별시서북병원,126.9056642,37.60435678
142,의료법인제민의료재단동서한방병원,126.9302594,37.56466558
143,가자연세병원,126.916614,37.56894394
144,잎사귀치과병원,126.93543,37.55657667
145,제이여성병원,126.9449255,37.58851472
146,재단법인대성병원,126.9457853,37.58892687
147,학교법인연세대학교치과대학치과병원,126.9419177,37.56367404
148,학교법인연세대학교의과대학세브란스병원,126.9419177,37.56367404
149,의료법인동신의료재단 동신병원,126.9365833,37.58110608
150,의료법인제민의료재단동서병원,126.9302594,37.56466558
151,연세한강병원,126.9448336,37.53937876
152,신촌다인치과병원,126.9359976,37.55499447
153,한그루치과병원,126.9497755,37.54188043
154,네모치과병원,126.9252132,37.55750461
155,신촌연세병원,126.9337347,37.55258927
156,혜당한방병원,126.9168154,37.54794716
157,세솟는정형외과병원,126.9370962,37.55237252
158,메디람한방병원,126.9197696,37.55436061
159,서울특별시서남병원,126.8331315,37.51202035
160,재단법인자생의료재단목동자생한방병원,126.8757745,37.52358843
161,목동중앙치과병원,126.8691399,37.52185666
162,목동힘찬병원,126.8768466,37.52498097
163,의료법인해인의료재단 동신한방병원,126.8767926,37.52460313
164,포미즈여성병원,126.8723584,37.54678906
165,이엔이치과병원,126.8633719,37.52650137
166,메디힐병원,126.8278414,37.53726134
167,목동예치과병원,126.8596562,37.52566161
168,목동제일여성병원,126.8518726,37.52305631
169,솔빛한방병원,126.8405683,37.51768406
170,홍익병원,126.8636405,37.52848172
171,이화여자대학교의과대학부속목동병원,126.8867439,37.53698185
172,라온휴병원,126.842018,37.51776043
173,경희생생한방병원,126.845712,37.55927967
174,강서수한방병원,126.8388172,37.52995503
175,서울스타병원,126.8362276,37.5532304
176,보금한방병원,126.8290099,37.55828295
177,서울큰나무병원,126.8380428,37.54452539
178,무척바른한방병원,126.8326742,37.55863275
179,에스앤유서울병원,126.8339125,37.55945269
180,강서바른세상병원,126.8116034,37.56613738
181,하나로한방병원,126.8396222,37.54192213
182,로고스치과병원,126.8389032,37.55885972
183,웰튼병원,126.8371495,37.55402797
184,강서송도병원,126.8427912,37.55849862
185,강서필병원,126.8441839,37.53304564
186,미즈메디병원,126.8358573,37.55218274
187,핑크힐병원,126.8748106,37.54931187
188,더와이즈황병원,126.8428918,37.54208113
189,유광사여성병원,126.838881,37.54359166
190,실로암안과병원,126.8622398,37.54601698
191,서울바로나치과병원,126.8411486,37.54165776
192,서울고든병원,126.8646737,37.55547675
193,우리들병원,126.7963649,37.5619976
194,부민병원,126.8509048,37.55686284
195,강서힘찬병원,126.8406689,37.55919296
196,서울대효병원,126.8357622,37.55111024
197,의료법인 나누리병원,126.8366981,37.53735627
198,더와이즈치과병원,126.8421543,37.54217926
199,솔병원,126.8173741,37.57235889
200,면력한방병원,126.8376979,37.56013568
201,치유본한방병원,126.8423683,37.54224964
202,이화여자대학교의과대학부속서울병원,126.8362668,37.55726286
203,리본병원,126.8630489,37.49744219
204,해달한방병원,126.8410505,37.49436059
205,마루치과병원,126.8921359,37.5063357
206,의료법인다나의료재단구로다나병원,126.8569713,37.49672562
207,구로성심병원,126.8663582,37.49964687
208,고려대학교의과대학부속구로병원,126.884511,37.49115033
209,연세사랑모아여성병원,126.8606125,37.5063537
210,아름제일병원,126.8904984,37.50547022
211,의료법인 우리아이들 의료재단 우리아이들병원,126.8824721,37.50218582
212,삼성미래여성병원,126.840444,37.49124139
213,예스병원,126.8834005,37.4916865
214,참튼튼병원,126.9003936,37.48213578
215,아나파한방병원,126.8635807,37.49923094
216,금천한방병원,126.8957474,37.45594256
217,실버한방병원,126.9041879,37.47907
218,희명병원,126.9005625,37.45567154
219,서울대효병원,126.9012483,37.45442844
220,서울바른세상병원,126.8977407,37.47116193
221,뉴연세여성병원,126.8999472,37.45521294
222,새움병원,126.8976554,37.47305289
223,성지병원,126.89288,37.4765953
224,아카시아병원,126.8985485,37.46808784
225,구로한방병원,126.9061363,37.47994112
226,재단법인한국산업보건환경연구소부설 해상병원,126.9107268,37.50760739
227,대윤한방병원,126.9179683,37.51439756
228,의료법인 인봉의료재단 영등포병원,126.895614,37.52685809
229,건양의료재단 김안과병원,126.9014841,37.51973611
230,한림대학교 강남성심병원,126.9087759,37.49324892
231,한림대학교 한강성심병원,126.9096919,37.52317658
232,대림성모병원,126.9071673,37.49068979
233,씨엠병원,126.9038759,37.51881591
234,명지성모병원,126.8992537,37.49385008
235,가톨릭대학교 여의도성모병원,126.9367298,37.51827081
236,어울림병원,126.9209617,37.51330489
237,유디치과병원,126.9269736,37.52195469
238,서울바른병원,126.9199903,37.50021047
239,새길병원,126.9046883,37.5216804
240,새롬한방병원,126.8974047,37.50519107
241,의료법인 춘혜의료재단 명지춘혜재활병원,126.8970272,37.5006467
242,성애의료재단 성애병원,126.9223691,37.51205054
243,한강수병원,126.8909137,37.52240478
244,기분좋은한방병원,126.9254515,37.49776114
245,연세바른병원,126.9802816,37.48437909
246,더본병원,126.9814807,37.48254699
247,따뜻한치과병원,126.9812479,37.47778386
248,중앙대학교병원,126.9604218,37.50603801
249,정동병원,126.9494387,37.50494982
250,청화병원,126.9402413,37.50714172
251,의료법인성석의료재단동작경희병원,126.9358652,37.50248096
252,서울특별시보라매병원,126.9243325,37.49301375
253,내이처럼치과병원,126.9802627,37.4863159
254,더웰샘한방병원,126.9776984,37.47606844
255,서울본병원,126.9116481,37.48165134
256,사랑의병원,126.9562858,37.47962478
257,강남고려병원,126.9567817,37.48561884
258,에이치플러스 양지병원,126.9325655,37.48436933
259,강남초이스병원,126.9495953,37.48132268
260,연세건우병원,126.9515661,37.48103582
261,조인트힐병원,126.9175474,37.47372835
262,척편한병원,126.9302529,37.48257543
263,바른사랑병원,126.9290234,37.48231224
264,장튼위튼병원,126.9573051,37.47982869
265,관악서울대학교치과병원,126.9481564,37.46628727
266,심정병원,126.9156501,37.4823521
267,미래드림여성병원,126.9486313,37.48204308
268,치유본한방병원,126.9290234,37.48231224
269,모커리한방병원,127.0186247,37.49484826
270,가야치과병원,126.9922893,37.48929927
271,21세기병원,127.0157125,37.48527899
272,길인의료재단 기린한방병원,127.0200728,37.51106252
273,올바로병원,127.0043863,37.4862288
274,염창환병원,127.0137781,37.49500092
275,세바른병원,127.0153417,37.48595236
276,이건목원리한방병원,126.9831485,37.49410898
277,장덕한방병원,127.0162578,37.48586565
278,365엠씨(mc)병원,127.0141152,37.49299055
279,참포도나무병원,127.0386803,37.47992892
280,고도일병원,127.0227028,37.50701446
281,서울귀한이치과병원,127.0098732,37.5071157
282,연세사랑병원,126.9866879,37.4767069
283,필치과병원,126.9888638,37.49476631
284,대항병원,126.9877402,37.47566662
285,의료법인 청해의료재단 제일병원,126.9950527,37.48782915
286,재단법인 동국한방병원,126.9923817,37.49026263
287,학교법인가톨릭학원가톨릭대학교서울성모병원,127.0058606,37.50239362
288,서울특별시어린이병원,127.0688514,37.45571728
289,서울탑치과병원,127.0157125,37.48527899
290,기쁨병원,127.0180635,37.48271303
291,광덕안정한방병원,127.0305403,37.49062285
292,참푸른병원,126.9899521,37.49304215
293,강남유나이티드병원,127.0350962,37.48496298
294,강남와이케이병원,127.0346989,37.51549792
295,미니쉬치과병원,127.0348958,37.51985926
296,치휴한방병원,127.042722,37.49264931
297,강남지인병원,127.0350284,37.51279085
298,힘찬큐한방병원,127.0353661,37.50805002
299,예작병원,127.0422533,37.492378
300,서울본브릿지병원,127.0424176,37.49246165
301,미림한방병원,127.0216421,37.51572863
302,건강한세상앞선치과병원,127.0585972,37.51023365
303,수치과병원,127.0393425,37.52563554
304,가우디치과병원,127.0610594,37.5078269
305,자생한방병원,127.0223462,37.51001028
306,호산여성병원,127.0333541,37.52856772
307,재단법인대한스포츠의학재단강남나무병원,127.0675782,37.49920631
308,삼성서울병원,127.0895902,37.49034451
309,(의)가산의료재단 광동한방병원,127.0621468,37.51428104
310,서울치과병원,127.0323261,37.52577733
311,아이디병원,127.0241884,37.51767998
312,재단법인위담 위담한방병원,127.0541006,37.50140351
313,광혜병원,127.064772,37.50813649
314,비에비스나무병원,127.0323577,37.50956088
315,윤호병원,127.0344141,37.52884438
316,메드렉스병원,127.0299765,37.51489843
317,에스플란트치과병원,127.0404821,37.5229745
318,경희한성한방병원,127.0331838,37.50801363
319,굿라이프치과병원,127.0247897,37.50490956
320,서울특별시서울의료원강남분원,127.0662723,37.51298162
321,아림치과병원,127.0585918,37.50863338
322,하나이비인후과병원,127.042974,37.49791957
323,안강병원,127.0449782,37.49708719
324,튼튼병원,127.0557493,37.52130737
325,라이브치과병원,127.0302624,37.50558692
326,지앤지병원,127.0596871,37.51625586
327,강남초이스정형외과병원,127.0484575,37.50479491
328,소람한방병원,127.0499116,37.51179196
329,기쁨정원치과병원,127.1018445,37.48802449
330,유디성신치과병원,127.0508632,37.50549362
331,선한목자병원,127.0361572,37.50157849
332,석플란트치과병원,127.033214,37.52093464
333,누네안과병원,127.0509673,37.50099026
334,김정수여러분병원,127.032576,37.50722073
335,마디병원,127.0511841,37.51769002
336,우리들병원,127.0496091,37.51909256
337,강남베드로병원,127.0395854,37.48561056
338,나누리병원,127.0339793,37.52030661
339,케이에스병원,127.0439442,37.50931819
340,제일정형외과병원,127.0561406,37.52282078
341,연치과병원,127.0619343,37.49426333
342,담소유병원,127.0346143,37.51486049
343,청담병원,127.045621,37.52071931
344,강남위담한방병원,127.0588345,37.50336796
345,리봄한방병원,127.0400701,37.51624288
346,차의과학대학교 강남차병원,127.0347144,37.50703244
347,연세대학교의과대학 강남세브란스병원,127.0463104,37.49280599
348,이솝한방병원,127.0574107,37.49218231
349,강남제이에스병원,127.0337223,37.48992307
350,요나한방병원,127.0391531,37.48558106
351,토마스병원,127.0352338,37.52851329
352,수플란트치과병원,127.0393425,37.52563554
353,미병원,127.0312077,37.52346385
354,학교법인혜화학원 대전대학교서울한방병원,127.1158535,37.48550101
355,포레스트한방병원,127.1095938,37.51169445
356,더바름치과병원,127.0862114,37.510702
357,재단법인자생의료재단잠실자생한방병원,127.1072227,37.51510819
358,새숨병원,127.1157087,37.48569902
359,서재곤링커병원,127.1120916,37.50948014
360,민트병원,127.1159205,37.48621391
361,혜민안과병원,127.1219433,37.49381614
362,올림픽병원,127.097999,37.50274928
363,서울석병원,127.1240257,37.49373729
364,케이치과병원,127.1054647,37.51565118
365,빠른병원,127.1096861,37.50746658
366,(本)본브릿지병원,127.0995027,37.51532353
367,송파미소병원,127.1458787,37.49322416
368,선수촌병원,127.0791814,37.51156036
369,경찰병원,127.1234875,37.49641457
370,강남힘찬병원,127.1098847,37.50759335
371,의료법인마리아의료재단마리아병원,127.1244081,37.49327756
372,뉴스타트병원,127.119513,37.4990977
373,강남수병원,127.0861578,37.50134024
374,수치과병원,127.1164372,37.49156539
375,서울병원,127.1247082,37.50390523
376,의료법인정애의료재단서울초이스병원,127.1211693,37.53379635
377,한솔병원,127.1059124,37.5060777
378,시그마치과병원,127.1025221,37.51461528
379,인애가송파한방병원,127.1294906,37.48726148
380,재단법인아산사회복지재단 서울아산병원,127.1093805,37.52517113
381,서울양병원,127.1401238,37.53406658
382,의료법인일맥의료재단인애가한방병원,127.1229925,37.52886112
383,강동미즈여성병원,127.1281051,37.53762206
384,성심의료재단강동성심병원,127.1353357,37.53615555
385,한국보훈복지의료공단 중앙보훈병원,127.1479256,37.52846375
386,사랑플러스병원,127.1436059,37.54668486
387,강동연세병원,127.1266263,37.54676105
388,공안과병원,127.1260271,37.53391488
389,강동한방병원,127.1427354,37.54443585
390,아이엠치과병원,127.1249758,37.54055538
391,조은마디병원,127.1332113,37.53436263
392,고은빛여성병원,127.1393358,37.53415608
393,연세미래엔미소치과병원,127.1741043,37.55079896
394,남기세병원,127.1375128,37.53468864
395,리더스병원,127.1277284,37.53694681
396,강동모커리한방병원,127.1408726,37.54126225
397,더셀채원병원,127.1270712,37.52767307
398,청병원,127.1210224,37.53024719
399,올바른서울병원,127.1412951,37.54209985
400,달려라병원,127.1409285,37.53408148
401,봄담한방병원,127.1437897,37.54808389
402,강동경희대학교한방병원,127.1570848,37.55204593
403,강동경희대학교의대병원,127.1570848,37.55204593
404,강동경희대학교치과병원,127.1570848,37.55204593
405,허리나은병원,127.1241518,37.53809778
406,서울성심한방병원,127.1395862,37.53438212
