id,name,type,staion_num,y,x,bus_guide
105900027,회기역,마을버스,6502.0,37.589934,127.057796,미설치  
105900028,가든아파트.수사연구소,마을버스,6501.0,37.58455,127.072077,미설치  
105900029,신설동역1번출구,마을버스,6557.0,37.576012,127.023609,미설치  
105900030,종암초등학교앞,마을버스,6544.0,37.581585,127.029601,미설치  
105900031,신성미소지움아파트,마을버스,6578.0,37.578658,127.049576,미설치  
105900032,전농1동치안센터,마을버스,6579.0,37.576278,127.047607,미설치  
105900033,동대문해병전우회,마을버스,6580.0,37.576372,127.045525,미설치  
105900034,태양어린이.동아아파트,마을버스,6581.0,37.574064,127.045435,미설치  
105900035,한신휴플러스후문,마을버스,6582.0,37.57299,127.046732,미설치  
105900036,영광빌딩,마을버스,6533.0,37.581843,127.052506,미설치  
105900037,영광빌딩,마을버스,6576.0,37.581981,127.052199,미설치  
105900038,신성미소지움아파트,마을버스,6526.0,37.578932,127.050131,미설치  
105900039,청량리소화물취급소,마을버스,6530.0,37.580509,127.051415,미설치  
105900040,청량리소화물취급소,마을버스,6577.0,37.58059,127.051135,미설치  
105900041,한신휴플러스정문,마을버스,6511.0,37.572735,127.04508,미설치  
105900042,신답역,마을버스,6583.0,37.57114,127.049235,미설치  
105900043,답십리역,마을버스,6500.0,37.566768,127.053192,미설치  
105900044,동부자동차매매시장,마을버스,6585.0,37.568996,127.051487,미설치  
105900045,답십리역.경우회매장입구,마을버스,6586.0,37.567474,127.053486,미설치  
105900046,답십리쌍마사거리,마을버스,6587.0,37.56619,127.055202,미설치  
105900047,부속상가,마을버스,6588.0,37.565143,127.056615,미설치  
105900048,배봉산입구,마을버스,6566.0,37.580322,127.068215,미설치  
105900049,장안교.은석초등학교,마을버스,6593.0,37.579573,127.074021,미설치  
105900050,경희대의료원,마을버스,6510.0,37.594062,127.052247,미설치  
105900051,경희대입구,마을버스,6506.0,37.591566,127.052781,미설치  
105900052,경희대입구,마을버스,6514.0,37.591312,127.052866,미설치  
105900053,회기역종점,마을버스,6546.0,37.589852,127.05874,미설치  
105900054,삼육서울병원,마을버스,6595.0,37.590276,127.062222,미설치  
105900055,법무부보호관찰소.동성빌라,마을버스,6559.0,37.585626,127.067381,미설치  
105900056,외대앞역,마을버스,6539.0,37.595471,127.062614,미설치  
105900057,동안교회,마을버스,6505.0,37.593827,127.057773,미설치  
105900058,이문동현대아파트앞,마을버스,6536.0,37.600967,127.071049,미설치  
105900059,쌍용아파트,마을버스,6525.0,37.601341,127.068606,미설치  
106000001,망우역.상봉터미널,중앙차로,7001.0,37.597869,127.09112,설치   
106000002,망우역.상봉터미널,중앙차로,7002.0,37.597605,127.090466,설치   
106000003,상봉역.중랑우체국,중앙차로,7003.0,37.595959,127.083744,설치   
106000004,상봉역.중랑우체국,중앙차로,7004.0,37.59575,127.083273,설치   
106000005,중랑역.동부시장,중앙차로,7005.0,37.594008,127.076031,설치   
106000006,중랑역.동부시장,중앙차로,7006.0,37.593613,127.074938,설치   
106000007,극동늘푸른아파트,가로변시간,7101.0,37.614703,127.076404,미설치  
106000008,묵동자이.신도브래뉴아파트,일반차로,7102.0,37.61527,127.076589,미설치  
106000009,묵동삼거리.먹골역,가로변시간,7103.0,37.612557,127.07712,설치   
106000010,먹골역.묵동자이아파트,일반차로,7104.0,37.613832,127.077084,미설치  
106000011,한국전력동대문중랑지사,가로변시간,7105.0,37.606957,127.07826,설치   
106000012,한국전력동대문중랑지사,가로변시간,7106.0,37.606223,127.078747,미설치  
106000013,지하철7호선중화역,가로변시간,7107.0,37.602649,127.079156,설치   
106000014,지하철7호선중화역,가로변시간,7108.0,37.602844,127.07945,설치   
106000015,국민은행중화동지점,가로변시간,7109.0,37.598842,127.079862,미설치  
106000016,중화동한신아파트,일반차로,7110.0,37.599076,127.080169,설치   
106000017,상봉2동복합청사.도서관,일반차로,7111.0,37.591891,127.079978,설치   
106000018,상봉2동복합청사.도서관,일반차로,7112.0,37.592033,127.080285,설치   
106000019,면목2동주민센터,일반차로,7113.0,37.589383,127.079859,설치   
106000020,중목초등학교,일반차로,7114.0,37.589732,127.080195,설치   
106000021,면목2동,일반차로,7115.0,37.587152,127.079732,설치   
106000022,면목2동,일반차로,7116.0,37.587479,127.08012,설치   
106000023,면목5동주민센터,일반차로,7117.0,37.584885,127.079633,설치   
106000024,장안시장,일반차로,7118.0,37.585525,127.080023,설치   
106000025,면목신우아파트,일반차로,7119.0,37.580271,127.079441,미설치  
106000026,면목신우아파트,일반차로,7120.0,37.580633,127.079812,설치   
106000027,면목119안전센터,일반차로,7121.0,37.573522,127.079909,설치   
106000028,경남아너스빌아파트앞,일반차로,7122.0,37.57475,127.080155,미설치  
106000029,늘푸른동아아파트,일반차로,7123.0,37.572498,127.080357,설치   
106000030,중랑역동부시장1,일반차로,7124.0,37.593925,127.075519,설치   
106000034,한샘교회,일반차로,7128.0,37.59542,127.082492,미설치  
106000035,국민은행망우동지점,일반차로,7129.0,37.599473,127.097102,설치   
106000036,지하철7호선상봉역,일반차로,7130.0,37.596624,127.087246,설치   
106000037,국민은행망우동지점,일반차로,7131.0,37.599481,127.097355,설치   
106000038,지하철7호선상봉역,가로변전일,7132.0,37.597363,127.088627,미설치  
106000039,망우역,일반차로,7133.0,37.59864,127.094072,설치   
106000040,망우역,가로변시간,7134.0,37.598691,127.095541,설치   
106000041,망우지구대,가로변시간,7135.0,37.599037,127.095842,설치   
106000042,우림시장,가로변시간,7136.0,37.598964,127.097261,미설치  
106000043,하나은행망우동지점,가로변시간,7137.0,37.599627,127.098587,설치   
106000044,하나은행망우동지점,가로변시간,7138.0,37.599587,127.098484,미설치  
106000046,금란교회앞,가로변시간,7140.0,37.600599,127.103792,설치   
106000047,금란교회앞,가로변전일,7141.0,37.600172,127.102679,설치   
106000048,망우리고개,가로변시간,7142.0,37.600319,127.107938,미설치  
106000049,망우동고개,가로변전일,7143.0,37.60069,127.107379,설치   
106000050,서울우유앞,일반차로,7144.0,37.592108,127.072817,설치   
106000051,서울우유앞,일반차로,7145.0,37.591449,127.073168,설치   
106000052,중랑초등학교,일반차로,7146.0,37.58932,127.074318,설치   
106000053,중랑초등학교,일반차로,7147.0,37.589507,127.07427,설치   
106000054,동부시장남문입구,일반차로,7148.0,37.59043,127.077666,설치   
106000055,동부시장남문입구,일반차로,7149.0,37.59077,127.078259,설치   
106000056,88병원,일반차로,7150.0,37.591312,127.080896,설치   
106000057,상봉2동주민센터,일반차로,7151.0,37.591647,127.081088,설치   
106000058,서울창업카페상봉점,일반차로,7152.0,37.592028,127.083885,설치   
106000059,서울창업카페상봉점,일반차로,7153.0,37.59224,127.083713,설치   
106000060,면목6거리,일반차로,7154.0,37.59288,127.087857,설치   
106000061,면목6거리,일반차로,7155.0,37.59294,127.087203,설치   
106000062,상봉신협,일반차로,7156.0,37.593365,127.089902,설치   
106000063,상봉신협,일반차로,7157.0,37.593653,127.090568,설치   
106000064,상봉터미널입구,일반차로,7158.0,37.59388,127.092532,설치   
106000065,상봉터미널입구,일반차로,7159.0,37.594368,127.093677,설치   
106000066,혜원여중고입구,일반차로,7160.0,37.594427,127.09505,설치   
106000067,혜원여중고입구,일반차로,7161.0,37.594772,127.095553,설치   
106000068,봉우재고개,일반차로,7162.0,37.595025,127.097837,설치   
106000069,봉우재고개,일반차로,7163.0,37.595112,127.097305,설치   
106000070,우림시장,일반차로,7164.0,37.595398,127.09954,설치   
106000071,우림시장,일반차로,7165.0,37.595575,127.099288,설치   
106000072,지하철7호선상봉역,일반차로,7166.0,37.594397,127.086177,설치   
106000073,지하철7호선상봉역,일반차로,7167.0,37.594197,127.08594,설치   
106000074,면목초등학교,일반차로,7168.0,37.591344,127.086973,설치   
106000075,면목초등학교,일반차로,7169.0,37.591302,127.086678,설치   
106000076,지하철7호선면목역,일반차로,7170.0,37.589132,127.087241,설치   
106000077,지하철7호선면목역,일반차로,7171.0,37.589166,127.087523,설치   
106000078,면목본동주민센터.면목정보도서관,일반차로,7172.0,37.586909,127.088244,설치   
106000079,면목본동주민센터.면목정보도서관,일반차로,7173.0,37.586515,127.088098,설치   
106000080,면동초등학교,일반차로,7174.0,37.584257,127.088454,설치   
106000081,면동초등학교,일반차로,7175.0,37.584855,127.08836,설치   
106000082,면목우체국.녹색병원,일반차로,7176.0,37.582055,127.088718,설치   
106000083,면목우체국.녹색병원,일반차로,7177.0,37.582733,127.088455,설치   
106000084,지하철7호선사가정역,일반차로,7178.0,37.579857,127.088067,설치   
106000085,지하철7호선사가정역,일반차로,7179.0,37.581224,127.088434,미설치  
106000086,면목시장,일반차로,7180.0,37.579647,127.087651,설치   
106000087,면남초등학교,일반차로,7181.0,37.578634,127.086325,설치   
106000088,면남초등학교,일반차로,7182.0,37.5783,127.085932,설치   
106000089,방약국앞,일반차로,7183.0,37.575775,127.085849,설치   
106000090,방약국앞,일반차로,7184.0,37.575997,127.08574,설치   
106000091,중곡초등학교,일반차로,7185.0,37.572917,127.084205,설치   
106000092,중곡초등학교,일반차로,7186.0,37.573151,127.084179,설치   
106000093,삼용사입구,일반차로,7187.0,37.597683,127.100175,설치   
106000094,삼용사입구,일반차로,7188.0,37.596944,127.100418,설치   
106000095,용마공원입구,일반차로,7189.0,37.59392,127.099437,설치   
106000096,용마공원입구,일반차로,7190.0,37.594253,127.099292,설치   
106000097,면일초등학교,일반차로,7191.0,37.592017,127.0984,설치   
106000098,우리은행망우동지점,일반차로,7192.0,37.591217,127.097627,설치   
106000099,서일대학교,일반차로,7193.0,37.58951,127.0967,설치   
106000100,서일대학교,일반차로,7194.0,37.589193,127.09687,설치   
106000101,용마문화복지센터,일반차로,7195.0,37.586368,127.095348,설치   
106000102,용마문화복지센터,일반차로,7196.0,37.586712,127.095167,설치   
106000103,중화중학교.면목고등학교,일반차로,7197.0,37.583998,127.09405,미설치  
106000104,중화중학교.다문화가족지원센터,일반차로,7198.0,37.584755,127.094165,설치   
106000105,면중초등학교,일반차로,7199.0,37.581231,127.093463,설치   
106000106,면중초등학교,일반차로,7200.0,37.582269,127.093329,설치   
106000107,한양수자인사가정파크,일반차로,7201.0,37.580071,127.092889,설치   
106000108,면목동금호어울림아파트,일반차로,7203.0,37.579245,127.091719,설치   
106000109,면목동금호어울림아파트,일반차로,7204.0,37.577838,127.090708,설치   
106000110,면목동대원칸타빌아파트,일반차로,7205.0,37.577761,127.090284,설치   
106000111,용마폭포공원,일반차로,7206.0,37.575692,127.088742,미설치  
106000112,용마폭포공원,일반차로,7207.0,37.575927,127.088548,설치   
106000113,용마산역,일반차로,7208.0,37.573382,127.086671,미설치  
106000114,용마산역,일반차로,7209.0,37.573506,127.086398,미설치  
106000115,용마산하늘채아파트,일반차로,7210.0,37.571024,127.086307,설치   
106000116,용마산하늘채아파트,일반차로,7211.0,37.571258,127.08602,설치   
106000117,묵동구길,일반차로,7212.0,37.615519,127.079055,설치   
106000118,묵동구길,일반차로,7213.0,37.615893,127.07907,설치   
106000119,묵1동주민센터입구.먹골역,일반차로,7214.0,37.611863,127.077952,설치   
106000120,묵1동주민센터입구.먹골역,일반차로,7215.0,37.61259,127.0778,설치   
106000121,신성은하수아파트,일반차로,7216.0,37.588578,127.073707,설치   
106000122,신성은하수아파트,일반차로,7217.0,37.588454,127.073445,설치   
106000123,면목2동한신아파트,일반차로,7218.0,37.587332,127.074047,미설치  
106000124,면목2동한신아파트,일반차로,7219.0,37.586758,127.074238,설치   
106000125,면목5동,일반차로,7220.0,37.585608,127.07589,설치   
106000126,면목5동,일반차로,7221.0,37.585908,127.0761,설치   
106000127,동서그랜드맨션,일반차로,7222.0,37.586112,127.077953,미설치  
106000128,동서그랜드맨션,일반차로,7223.0,37.586482,127.07881,설치   
106000129,하나은행면목지점,일반차로,7224.0,37.586817,127.08111,설치   
106000130,하나은행면목지점,일반차로,7225.0,37.587028,127.081042,설치   
106000131,면목복개천,일반차로,7226.0,37.587913,127.086043,설치   
106000132,면목복개천,일반차로,7227.0,37.58805,127.08567,설치   
106000133,지하철7호선면목역,일반차로,7228.0,37.588495,127.088633,설치   
106000134,면목역,일반차로,7229.0,37.588679,127.08855,설치   
106000135,농협앞,일반차로,7230.0,37.589183,127.091972,설치   
106000136,농협앞,일반차로,7231.0,37.589447,127.091997,설치   
106000137,혜원여중고후문,일반차로,7232.0,37.590197,127.09618,설치   
106000138,혜원여중고후문,일반차로,7233.0,37.590465,127.096388,설치   
106000139,면목마젤란아파트,일반차로,7234.0,37.586824,127.08374,설치   
106000140,면목마젤란아파트,일반차로,7235.0,37.586705,127.083947,미설치  
106000141,녹색병원입구,일반차로,7236.0,37.584154,127.083691,설치   
106000142,녹색병원입구,일반차로,7237.0,37.584903,127.083364,설치   
106000143,면목두산아파트1차,일반차로,7238.0,37.581933,127.083886,설치   
106000144,면목두산아파트1차,일반차로,7239.0,37.581831,127.083487,미설치  
106000145,면목두산아파트4.5단지,일반차로,7240.0,37.578455,127.081197,설치   
106000146,면목두산아파트4.5단지,일반차로,7241.0,37.578533,127.081028,설치   
106000147,사가정센트럴아이파크아파트,일반차로,7242.0,37.581373,127.081988,설치   
106000148,홈플러스면목동점,일반차로,7243.0,37.581131,127.081718,미설치  
106000149,면목두산아파트2차,일반차로,7244.0,37.581108,127.084848,설치   
106000150,면목두산아파트2차,일반차로,7245.0,37.580998,127.084642,설치   
106000151,사가정역,일반차로,7246.0,37.580905,127.087622,설치   
106000152,사가정역,일반차로,7247.0,37.580663,127.087297,미설치  
106000153,사가정시장,일반차로,7248.0,37.580642,127.089433,설치   
106000154,사가정시장,일반차로,7249.0,37.580439,127.089307,설치   
106000155,용마산교차로,일반차로,7250.0,37.580637,127.092499,설치   
106000156,중화2동주민센터,일반차로,7251.0,37.601637,127.076759,설치   
106000157,중화2동주민센터,일반차로,7252.0,37.601413,127.077011,설치   
106000158,지하철7호선중화역3번출구,일반차로,7253.0,37.601707,127.078733,설치   
106000159,지하철7호선중화역3번출구,일반차로,7254.0,37.60145,127.078998,설치   
106000160,지하철7호선중화역2번출구,일반차로,7255.0,37.601694,127.080683,설치   
106000161,지하철7호선중화역2번출구,일반차로,7256.0,37.601522,127.080945,설치   
106000162,중흥초등학교,일반차로,7257.0,37.601789,127.082732,설치   
106000163,중흥초등학교,일반차로,7258.0,37.601683,127.083092,설치   
106000164,이화연립경동제일교회앞,일반차로,7259.0,37.602352,127.084997,설치   
106000165,이화연립경동제일교회앞,일반차로,7260.0,37.602297,127.085312,설치   
106000166,쌍용아파트신내테크노타운앞,일반차로,7261.0,37.603288,127.087964,설치   
106000167,쌍용아파트신내테크노타운앞,일반차로,7262.0,37.603116,127.088053,설치   
106000168,엘지아파트앞,일반차로,7263.0,37.6041,127.089863,설치   
106000169,엘지아파트앞,일반차로,7264.0,37.603949,127.090003,미설치  
106000170,신현중학교,일반차로,7265.0,37.605312,127.091763,설치   
106000171,신현중학교,일반차로,7266.0,37.604792,127.091421,설치   
106000172,중랑구청,일반차로,7267.0,37.606645,127.094183,설치   
106000173,중랑구청,일반차로,7268.0,37.606206,127.093635,설치   
106000174,동성프라자앞,일반차로,7269.0,37.607772,127.097185,설치   
106000175,동성프라자앞,일반차로,7270.0,37.607707,127.097624,설치   
106000176,성원아파트경남아너스빌앞,일반차로,7271.0,37.603957,127.095466,설치   
106000177,성원아파트경남아너스빌앞,일반차로,7272.0,37.60345,127.095889,설치   
106000178,중랑구청사거리,일반차로,7273.0,37.605617,127.095212,설치   
106000179,중랑구청사거리,일반차로,7274.0,37.606057,127.095368,설치   
106000180,신내동성3차아파트,일반차로,7275.0,37.607645,127.09524,미설치  
106000181,신내동성1.2차아파트,일반차로,7276.0,37.609753,127.096062,미설치  
106000182,신내10단지아파트,일반차로,7277.0,37.609147,127.095563,설치   
106000183,신내9단지아파트,일반차로,7278.0,37.610569,127.095991,미설치  
106000184,신내8단지아파트.서울의료원,일반차로,7279.0,37.613115,127.09618,설치   
106000185,신내9단지아파트.서울의료원,일반차로,7280.0,37.612626,127.096622,미설치  
106000186,신내7단지아파트홈플러스,일반차로,7281.0,37.615253,127.093888,설치   
106000187,신내7단지아파트홈플러스,일반차로,7282.0,37.615523,127.093707,미설치  
106000188,봉화초등학교,일반차로,7283.0,37.613761,127.091724,미설치  
106000189,봉화초등학교,일반차로,7284.0,37.613877,127.091529,미설치  
106000190,신내6단지아파트.옹기테마공원,일반차로,7285.0,37.613897,127.090419,미설치  
106000191,신내6단지,일반차로,7286.0,37.616207,127.091775,설치   
106000192,신내6단지아파트.옹기테마공원,일반차로,7287.0,37.613983,127.090082,미설치  
106000193,신내우체국.5단지두산대림아파트,일반차로,7288.0,37.616566,127.090017,설치   
106000194,신내우체국.5단지두산대림아파트,일반차로,7289.0,37.616633,127.08977,설치   
106000195,구립도서관체육관,일반차로,7290.0,37.61561,127.087083,설치   
106000196,구립도서관체육관,일반차로,7291.0,37.615712,127.087137,설치   
106000197,신내4단지아파트,일반차로,7292.0,37.616593,127.086081,미설치  
106000198,신내4단지아파트,일반차로,7293.0,37.61653,127.086243,미설치  
106000199,지하철6호선화랑대역,일반차로,7294.0,37.619727,127.085768,미설치  
106000200,지하철6호선화랑대역,일반차로,7295.0,37.61985,127.086185,미설치  
106000201,봉화산역2번출구,일반차로,7296.0,37.616705,127.093173,미설치  
106000202,봉화산역3번출구,일반차로,7297.0,37.616459,127.092908,설치   
106000203,중랑경찰서후문,일반차로,7298.0,37.619875,127.105557,설치   
106000204,새우개마을,일반차로,7299.0,37.618244,127.103356,설치   
106000205,신내능마을,일반차로,7300.0,37.614362,127.101659,설치   
106000206,신내능마을,일반차로,7301.0,37.614559,127.101432,설치   
106000207,신내교회.신내데시앙아파트,일반차로,7302.0,37.610541,127.101333,설치   
106000208,신내교회.신내데시앙아파트,일반차로,7303.0,37.610538,127.101015,미설치  
106000209,신내초등학교,일반차로,7304.0,37.606156,127.10075,설치   
106000210,신내새한아파트앞,일반차로,7305.0,37.605838,127.101049,설치   
106000211,능산지하차도,일반차로,7306.0,37.600947,127.100638,설치   
106000212,능산지하차도,일반차로,7307.0,37.601082,127.100349,설치   
106000213,상봉터미널,일반차로,7308.0,37.596466,127.093143,설치   
106000214,상봉터미널,일반차로,7309.0,37.596227,127.092859,미설치  
106000215,망우3동주민센터.혜원여중고후문,일반차로,7310.0,37.592168,127.093544,설치   
106000216,망우3동주민센터.혜원여중고후문,일반차로,7311.0,37.592465,127.093238,설치   
106000217,동원시장,일반차로,7312.0,37.590458,127.093707,설치   
106000218,동원시장,일반차로,7313.0,37.5904,127.093441,설치   
106000219,면목본동파출소,일반차로,7314.0,37.588671,127.094133,설치   
106000220,면목본동파출소,일반차로,7315.0,37.587176,127.094292,설치   
106000221,중화2동체육공원,일반차로,7316.0,37.60036,127.073872,설치   
106000222,중화빗물펌프장,일반차로,7317.0,37.598335,127.072015,미설치  
106000223,중화2동새마을금고,일반차로,7318.0,37.595615,127.072125,설치   
106000224,중화2동새마을금고,일반차로,7319.0,37.595532,127.072348,설치   
106000225,중랑교동부시장,일반차로,7320.0,37.593817,127.072459,설치   
106000226,중랑교동부시장,일반차로,7321.0,37.593884,127.072697,설치   
106000228,아남리치카운티아파트,일반차로,7324.0,37.590405,127.085383,설치   
106000229,망우동고개,일반차로,7325.0,37.601283,127.10836,설치   
106000230,망우동고개,일반차로,7326.0,37.601015,127.108165,미설치  
106000231,망우금호어울림아파트,일반차로,7327.0,37.602019,127.108052,설치   
106000232,망우동금호어울림아파트,일반차로,7328.0,37.602363,127.108091,설치   
106000233,경남아파트,일반차로,7329.0,37.603826,127.107113,설치   
106000234,서울특별시북부병원,일반차로,7330.0,37.604098,127.107178,미설치  
106000235,양원역입구,일반차로,7331.0,37.60554,127.106195,설치   
106000236,양원역입구,일반차로,7332.0,37.60564,127.106301,미설치  
106000237,양원리,일반차로,7333.0,37.609532,127.106587,설치   
106000238,양원리,일반차로,7334.0,37.609634,127.106506,설치   
106000239,동서울교회,일반차로,7335.0,37.611755,127.105265,설치   
106000240,동서울교회,일반차로,7336.0,37.611585,127.105258,설치   
106000241,중랑공영차고지,일반차로,7337.0,37.613645,127.102023,미설치  
106000242,중랑공영차고지,일반차로,7338.0,37.613834,127.102286,미설치  
106000243,망우역,중앙차로,0.0,37.598386,127.09459,미설치  
106000247,망우리고개,중앙차로,0.0,37.600577,127.108595,미설치  
106000248,망우리고개,일반차로,78644.0,37.60018,127.108541,미설치  
106000249,면목아남아파트,일반차로,7346.0,37.590318,127.085089,설치   
106000250,중랑소방서,일반차로,7347.0,37.614875,127.09522,설치   
106000251,세방아파트입구,일반차로,7348.0,37.61511,127.08462,설치   
106000252,원묵고등학교,일반차로,7349.0,37.615601,127.085586,미설치  
106000253,먹골파출소.신안아파트입구,일반차로,7350.0,37.61456,127.08234,설치   
106000254,먹골파출소.신안아파트입구,일반차로,7351.0,37.61441,127.08124,설치   
106000255,신안2차아파트,일반차로,7352.0,37.614797,127.078895,설치   
106000256,신안2차아파트입구,일반차로,7353.0,37.614411,127.080063,미설치  
106000257,중랑소방서,일반차로,7354.0,37.61468,127.095217,설치   
106000258,송곡여고양원역,일반차로,7355.0,37.605722,127.105802,설치   
106000259,송곡여고양원역,일반차로,7356.0,37.605473,127.1056,설치   
106000260,엘림재가방문요양센터,일반차로,7357.0,37.604685,127.103524,설치   
106000261,엘림재가방문요양센터,일반차로,7358.0,37.604392,127.103255,설치   
106000262,이화미디어고.중랑숲어린이도서관,일반차로,7359.0,37.603231,127.102114,미설치  
106000263,이화미디어고.중랑숲어린이도서관,일반차로,7360.0,37.603119,127.102325,미설치  
106000264,금란교회,일반차로,7361.0,37.601288,127.10199,미설치  
106000265,금란교회,일반차로,7362.0,37.60118,127.10215,미설치  
106000266,망우사거리,일반차로,7363.0,37.600538,127.100146,설치   
106000267,망우사거리,일반차로,7364.0,37.600378,127.099922,설치   
106000268,국민은행망우동지점,일반차로,7365.0,37.59992,127.097411,설치   
106000269,국민은행망우동지점,일반차로,7366.0,37.599762,127.097455,설치   
106000270,신내6단지아파트,일반차로,7367.0,37.616412,127.091705,설치   
106000271,이수아파트앞시장입구,일반차로,7369.0,37.618275,127.083077,설치   
106000272,이수아파트앞시장입구,일반차로,7370.0,37.618177,127.082953,설치   
106000273,묵동교,일반차로,7371.0,37.618035,127.079282,미설치  
106000274,묵동교,일반차로,7372.0,37.618,127.079462,설치   
106000275,동양쇼핑,일반차로,7373.0,37.61544,127.078388,설치   
106000276,동양쇼핑,일반차로,7374.0,37.615311,127.078193,미설치  
106000277,우리은행,일반차로,7375.0,37.615767,127.076789,설치   
106000278,목동교입구.로프트원오피스텔,일반차로,7376.0,37.615585,127.07685,설치   
106000279,한국아파트,일반차로,7377.0,37.614932,127.073243,설치   
106000280,동구햇살아파트,일반차로,7378.0,37.613482,127.074006,설치   
106000281,묵동롯데시네마,일반차로,7379.0,37.614848,127.075273,설치   
106000282,묵동롯데시네마,일반차로,7380.0,37.615033,127.075498,설치   
106000283,브라운캐슬,일반차로,7381.0,37.61359,127.075318,설치   
106000284,브라운캐슬,일반차로,7382.0,37.613619,127.075574,설치   
106000285,먹골역입구,일반차로,7383.0,37.611463,127.075802,설치   
106000286,먹골역입구,일반차로,7384.0,37.611487,127.07589,설치   
106000287,묵2동주민센터,일반차로,7385.0,37.609895,127.076035,설치   
106000288,묵2동주민센터,일반차로,7386.0,37.609907,127.076185,설치   
106000289,금보당금은방,일반차로,7387.0,37.608187,127.076422,설치   
106000290,금보당금은방,일반차로,7388.0,37.607926,127.07665,설치   
106000291,신묵초등학교입구,일반차로,7389.0,37.606737,127.076707,설치   
106000292,신묵초등학교,일반차로,7390.0,37.60674,127.076797,설치   
106000293,제일시장,일반차로,7391.0,37.60497,127.076992,설치   
106000294,제일프라자,일반차로,7392.0,37.604997,127.077127,설치   
106000295,신동신약국,일반차로,7393.0,37.603537,127.07725,설치   
106000296,신동신약국,일반차로,7394.0,37.603468,127.07742,설치   
106000297,중화역입구대원사약국,일반차로,7395.0,37.601253,127.077711,미설치  
106000298,중화역입구대원사입구,일반차로,7396.0,37.601903,127.077742,설치   
106000299,태릉시장입구,일반차로,7397.0,37.599479,127.078033,미설치  
106000300,태릉프라자약국농협,일반차로,7398.0,37.59834,127.077145,미설치  
106000301,태릉시장입구굴다리,일반차로,7399.0,37.596675,127.075747,설치   
106000303,우남푸르미아아파트,일반차로,7401.0,37.607243,127.099208,설치   
106000304,우남푸르미아아파트,일반차로,7402.0,37.606985,127.09922,설치   
106000305,신내초등학교,일반차로,7403.0,37.605195,127.097703,미설치  
106000306,신내초등학교,일반차로,7404.0,37.605377,127.097937,설치   
106000307,경남아파트,일반차로,7405.0,37.602835,127.096948,설치   
106000308,대명프라자,일반차로,7406.0,37.602463,127.097006,미설치  
106000309,건영아파트,일반차로,7407.0,37.602475,127.096077,미설치  
106000310,상봉1동주민센터,일반차로,7408.0,37.600438,127.087649,설치   
106000311,상봉1동주민센터,일반차로,7409.0,37.600665,127.087367,설치   
106000312,신내쌍용아파트,일반차로,7410.0,37.601538,127.087469,설치   
106000313,신내쌍용아파트,일반차로,7411.0,37.602263,127.087109,설치   
106000318,망우역,일반차로,7417.0,37.59863,127.092981,설치   
106000319,중랑공영차고지.신내역,일반차로,7418.0,37.613532,127.102797,설치   
106000320,서울특별시북부병원,일반차로,7420.0,37.605022,127.108843,설치   
106000321,양원역,일반차로,7421.0,37.606348,127.107417,미설치  
106000322,성은교회앞,일반차로,7422.0,37.597175,127.071965,설치   
106000323,지하철7호선상봉역,일반차로,7423.0,37.597162,127.089274,미설치  
106000324,해모로아파트앞,일반차로,7424.0,37.601927,127.111338,설치   
106000325,먹골역,가로변시간,7425.0,37.608937,127.077855,설치   
106000326,먹골역,가로변시간,7426.0,37.609364,127.078182,설치   
106000327,중화2동체육공원,일반차로,7427.0,37.600363,127.073695,미설치  
106000328,태릉고등학교앞,일반차로,7429.0,37.618438,127.085377,미설치  
106000329,태릉고등학교.원묵초등학교,일반차로,7430.0,37.618633,127.087443,설치   
106000330,태릉고등학교.원묵초등학교,일반차로,7431.0,37.618038,127.08734,미설치  
106000406,중랑공영차고지(가상),가상정류장,7740.0,37.613293,127.104412,미설치  
106000426,홈플러스면목동점,일반차로,7770.0,37.581172,127.08114,미설치  
106000427,망우역,일반차로,7771.0,37.598661,127.092596,미설치  
106000428,동부제일병원.망우리공원,중앙차로,7013.0,37.600464,127.108902,설치   
106000429,동부제일병원.망우리공원,중앙차로,7014.0,37.600478,127.107756,설치   
106000430,금란교회,중앙차로,7012.0,37.600364,127.103357,설치   
106000431,금란교회,중앙차로,7011.0,37.60053,127.104033,설치   
106000432,우림시장.망우사거리,중앙차로,7010.0,37.599368,127.098222,설치   
106000433,우림시장.망우사거리,중앙차로,7009.0,37.599565,127.098635,설치   
106000434,망우역.망우지구대,중앙차로,7007.0,37.598848,127.09539,설치   
106000435,망우역.망우지구대,중앙차로,7008.0,37.598558,127.094871,설치   
106000436,신내데시앙아파트후문,일반차로,7434.0,37.61316,127.099442,설치   
106000437,신내데시앙아파트후문,일반차로,7435.0,37.613075,127.100263,설치   
106000438,서울의료원후문,일반차로,7433.0,37.613665,127.098397,설치   
106000439,서울의료원후문,일반차로,7432.0,37.613773,127.097435,설치   
106000440,중화중학교삼거리,일반차로,7436.0,37.586449,127.094885,설치   
106000441,새우개마을입구,일반차로,7437.0,37.614242,127.099763,미설치  
106000442,신내차량사업소입구,일반차로,7438.0,37.612673,127.101867,설치   
106000443,용마산빌라,일반차로,7439.0,37.571309,127.084125,설치   
106000444,북부운수차고지,일반차로,7985.0,37.573643,127.084835,미설치  
106000450,능말입구,일반차로,7442.0,37.613847,127.105677,설치   
106000451,능말입구,일반차로,7447.0,37.613782,127.105478,설치   
