Unnamed: 0,apt_code,name,type,road_addr,local1,local2,local3,local4,gene_type,apt_gene,apt_const,apt_area,apt_parking,x,y,car_road,train_n,bus_n,admin,medical,culture,eschool_n,kinder_n,d_center_n,edu_n,bank,mart,convin,cluster
1391,A12017001,신촌럭키,아파트,서울특별시 서대문구 이화여대길 50-12,서울,서대문구,대현동,144,분양,855,럭키건설,66697.0,586.0,126.9479632,37.5595234,0.0,3.0,73.0,4.0,44.0,0.0,5.0,4.0,39.0,59.0,8.0,0.0,38.0,0
2725,A10023515,우장산숲 아이파크,아파트,,서울,강서구,화곡동,,분양,576,현대산업개발(주),41015.0,815.0,126.839264,37.545048,0.0,2.0,51.0,5.0,56.0,0.0,4.0,9.0,79.0,155.0,9.0,2.0,50.0,0
2040,A12179003,신공덕2삼성래미안제2,아파트,서울특별시 마포구 만리재로 74,서울,마포구,신공덕동,160,임대,103,삼성물산주식회사,3419.0,0.0,126.9587059,37.5464693,0.0,5.0,82.0,4.0,40.0,1.0,4.0,6.0,56.0,63.0,14.0,5.0,38.0,0
497,A15286801,구로우방,아파트,서울특별시 구로구 구일로 154-17,서울,구로구,구로동,,분양,256,우방,21733.0,203.0,126.8743148,37.4976775,0.0,1.0,39.0,2.0,12.0,0.0,2.0,2.0,31.0,25.0,4.0,1.0,17.0,1
954,A14380409,광장극동1차,아파트,서울특별시 광진구 아차산로 552,서울,광진구,광장동,218-1,분양,448,극동건설,53453.0,450.0,127.1042868,37.5431884,1.0,1.0,33.0,2.0,8.0,0.0,3.0,6.0,30.0,59.0,7.0,1.0,10.0,1
1410,A14380414,극동2차아파트,아파트,서울특별시 광진구 아차산로 552,서울,광진구,광장동,극동2차아파트,분양,896,극동건설,80168.0,1344.0,127.1041476,37.5433615,1.0,1.0,34.0,2.0,8.0,0.0,3.0,6.0,30.0,60.0,7.0,1.0,10.0,1
1694,A13805002,올림픽선수기자촌아파트,아파트,서울특별시 송파구 양재대로 1218,서울,송파구,방이동,올림픽선수기자촌아파트,분양,5540,한신공영(주) 외,589196.0,7900.0,127.1361039,37.5179148,0.0,3.0,16.0,2.0,11.0,0.0,3.0,3.0,2.0,30.0,5.0,0.0,8.0,1
1503,A13522006,수서신동아,아파트,서울특별시 강남구 광평로47길 17,서울,강남구,수서동,2층,분양,1162,신동아,47042.0,325.0,127.09869,37.4872297,0.0,2.0,27.0,3.0,14.0,1.0,1.0,4.0,13.0,6.0,3.0,0.0,9.0,1
1513,A15010502,양평한신,아파트,서울특별시 영등포구 양평로24길 9,서울,영등포구,양평동5가,76,분양,1215,한신공영(주),87920.0,1290.0,126.8921087,37.5401252,0.0,1.0,36.0,3.0,11.0,1.0,1.0,1.0,16.0,29.0,5.0,0.0,21.0,1
2363,A10027136,도봉숲 아뜨리움,아파트,서울특별시 도봉구 도봉로167길 38,서울,도봉구,도봉동,도봉숲아뜨리움 지하1층 관리사무소,분양,172,성보건설산업(주),9248.0,165.0,127.0430955,37.67819466,0.0,1.0,63.0,1.0,9.0,0.0,2.0,3.0,27.0,5.0,2.0,1.0,27.0,1
1112,A13811203,거여4단지,아파트,서울특별시 송파구 양산로4길 8,서울,송파구,거여동,거여4단지아파트,분양,546,삼익주택(주),27347.0,312.0,127.1438346,37.4892474,0.0,1.0,32.0,1.0,19.0,0.0,3.0,6.0,50.0,43.0,3.0,0.0,22.0,1
1326,A13187201,신내8단지두산화성,아파트,서울특별시 중랑구 신내로 155,서울,중랑구,신내동,신내8단지두산.화성아파트,분양,763,"두산건설,화성산업",55418.0,688.0,127.0951075,37.6137027,0.0,2.0,42.0,1.0,20.0,1.0,2.0,4.0,41.0,29.0,2.0,2.0,10.0,1
2464,A10025765,은평스카이뷰자이아파트,아파트,서울특별시 은평구 통일로 1034,서울,은평구,진관동,아파트 관리사무소,분양,361,GS 건설,30520.0,454.0,126.9175985,37.63528526,0.0,1.0,36.0,2.0,24.0,2.0,1.0,1.0,31.0,60.0,6.0,1.0,13.0,1
2038,A41279929,은평뉴타운제각말5단지제4,아파트,서울특별시 은평구 연서로 455,서울,은평구,진관동,진관동92번지,분양,412,대우건설,37163.0,520.0,126.9167365,37.634766,0.0,1.0,36.0,2.0,24.0,2.0,1.0,1.0,26.0,58.0,6.0,1.0,11.0,1
648,A13920106,상계극동늘푸른,아파트,서울특별시 노원구 동일로246길 39,서울,노원구,상계동,,분양,299,극동건설,21906.0,259.0,127.057784,37.6771802,0.0,1.0,36.0,2.0,13.0,0.0,2.0,4.0,42.0,26.0,2.0,0.0,18.0,1
1240,A12127004,상암월드컵파크2단지,아파트,서울특별시 마포구 월드컵북로47길 46,서울,마포구,상암동,1637번지,분양,657,서광산업,38607.0,544.0,126.8915091,37.5749496,0.0,2.0,57.0,1.0,14.0,2.0,1.0,1.0,32.0,11.0,8.0,0.0,21.0,1
1739,A13375901,한남하이츠,아파트,서울특별시 성동구 독서당로 156,서울,성동구,옥수동,220-1,분양,535,중앙건설,69937.0,750.0,127.0141559,37.539745,2.0,2.0,49.0,1.0,9.0,1.0,3.0,6.0,23.0,53.0,4.0,0.0,10.0,1
1184,A13981405,청암2단지,아파트,서울특별시 노원구 덕릉로94가길 20,서울,노원구,상계동,,분양,602,대림산업(주),32481.0,459.0,127.0790041,37.6632392,0.0,2.0,29.0,1.0,23.0,0.0,3.0,6.0,46.0,46.0,3.0,0.0,15.0,1
1007,A13922908,중계삼성,아파트,서울특별시 노원구 중계로14나길 25,서울,노원구,중계동,삼성아파트,분양,478,삼성중공업,38998.0,563.0,127.0827049,37.6491475,0.0,0.0,25.0,3.0,16.0,0.0,2.0,4.0,30.0,280.0,5.0,0.0,10.0,1
1920,A41279913,은평뉴타운마고정11단지,아파트,서울특별시 은평구 진관1로 55,서울,은평구,진관동,마고정11단지,,469,동부건걸(주),41936.0,629.0,126.914929,37.6337285,0.0,1.0,38.0,2.0,24.0,2.0,1.0,1.0,23.0,53.0,6.0,1.0,10.0,1
87,A13983801,대망드림힐,아파트,서울특별시 노원구 동일로242라길 27,서울,노원구,상계동,대망드림힐아파트,분양,165,(주)대망종합건설,13508.0,193.0,127.0584516,37.6763152,0.0,1.0,36.0,2.0,15.0,0.0,2.0,6.0,60.0,34.0,2.0,0.0,14.0,1
2460,A10025836,힐스테이트녹번,아파트,서울특별시 은평구 통일로 610,서울,은평구,녹번동,힐스테이트녹번 아파트 관리사무소,,952,현대힐스테이트,60956.0,1068.0,126.9358637,37.60197106,0.0,1.0,30.0,2.0,13.0,0.0,2.0,5.0,27.0,35.0,5.0,1.0,13.0,1
1111,A13821005,송파파인타운10단지,아파트,서울특별시 송파구 송파대로8길 20,서울,송파구,장지동,856 번지,,545,중앙건설,30048.0,552.0,127.1298646,37.4772989,0.0,2.0,51.0,1.0,15.0,0.0,2.0,5.0,47.0,47.0,2.0,0.0,12.0,1
1995,A41279925,은평뉴타운제각말5단지제3관리사무소,아파트,서울특별시 은평구 연서로 487,서울,은평구,진관동,94번지 은평뉴타운 제각말5단지 제3관리사무소,분양,189,대우푸르지오 ,18313.0,268.0,126.9168896,37.6340464,0.0,1.0,40.0,2.0,24.0,2.0,1.0,1.0,28.0,58.0,6.0,1.0,11.0,1
2459,A10025846,래미안베라힐즈아파트,아파트,서울특별시 은평구 통일로 630,서울,은평구,녹번동,생활지원센터(관리사무소),,1305,삼성물산,92095.0,1407.0,126.9359704,37.602836,0.0,1.0,29.0,2.0,14.0,0.0,2.0,5.0,29.0,35.0,5.0,1.0,14.0,1
2609,A10024532,북한산두산위브2차,아파트,서울특별시 서대문구 홍은중앙로1길 100,서울,서대문구,홍은동,,분양,296,두산건설(주),17548.0,267.0,126.944439,37.600043,1.0,1.0,49.0,2.0,10.0,0.0,2.0,3.0,32.0,28.0,0.0,0.0,14.0,1
579,A12287202,DMC진흥아파트,아파트,서울특별시 은평구 은평터널로 60,서울,은평구,수색동,416-1,분양,280,진흥기업,21168.0,307.0,126.9002363,37.5854117,1.0,1.0,17.0,4.0,11.0,0.0,2.0,3.0,33.0,29.0,2.0,0.0,17.0,1
2703,A10023732,에드가 쌍문 청년주택,아파트,서울특별시 도봉구 삼양로 602,서울,도봉구,쌍문동,,임대,253,(주)세정건설,6392.0,112.0,127.0136945,37.6565952,0.0,3.0,45.0,1.0,10.0,1.0,2.0,3.0,24.0,16.0,1.0,0.0,15.0,1
777,A12205004,갈현현대아파트,아파트,서울특별시 은평구 서오릉로21길 36,서울,은평구,구산동,382,분양,366,현대건설,28335.0,366.0,126.905638,37.6129617,1.0,0.0,40.0,2.0,8.0,0.0,2.0,4.0,28.0,25.0,1.0,0.0,30.0,1
957,A13922905,중계한화꿈에그린,아파트,서울특별시 노원구 중계로8길 29,서울,노원구,중계동,598,분양,448,한화건설,38195.0,527.0,127.0828152,37.6474408,0.0,0.0,30.0,3.0,16.0,0.0,2.0,4.0,28.0,280.0,5.0,0.0,9.0,1
1275,A13980018,공릉비선,아파트,서울특별시 노원구 화랑로51길 78,서울,노원구,공릉동,비선아파트,분양,700,두산건설,36443.0,0.0,127.0873726,37.6257794,1.0,1.0,35.0,2.0,15.0,0.0,3.0,7.0,46.0,50.0,3.0,0.0,9.0,1
731,A13706302,방배래미안타워,아파트,서울특별시 서초구 남부순환로 2183,서울,서초구,방배동,485-3.4,분양,344,삼성물산,40903.0,631.0,126.9900534,37.4751718,0.0,2.0,50.0,2.0,9.0,0.0,2.0,0.0,12.0,19.0,0.0,1.0,11.0,1
1122,A13790723,신반포5차,아파트,,서울,서초구,잠원동,,분양,555,한신공영,57777.0,292.0,127.0079791,37.5152757,0.0,1.0,22.0,3.0,7.0,0.0,2.0,2.0,28.0,23.0,3.0,3.0,21.0,1
907,A13922904,중계금호,아파트,서울특별시 노원구 중계로 140,서울,노원구,중계동,583,분양,424,금호,30333.0,344.0,127.081287,37.6470308,0.0,0.0,33.0,3.0,16.0,0.0,2.0,4.0,32.0,280.0,5.0,0.0,13.0,1
612,A15286802,구로현대상선,아파트,서울특별시 구로구 구일로10길 53,서울,구로구,구로동,,분양,290,현대산업,21836.0,158.0,126.8750782,37.4960424,0.0,1.0,36.0,3.0,9.0,0.0,1.0,2.0,36.0,24.0,3.0,0.0,19.0,1
1259,A13522004,수서삼성,아파트,서울특별시 강남구 광평로31길 27,서울,강남구,수서동,747,분양,680,삼성물산(주),55319.0,764.0,127.0907043,37.4848991,0.0,1.0,33.0,2.0,23.0,1.0,2.0,4.0,18.0,11.0,6.0,0.0,7.0,1
559,A15608002,동작금강KCC,아파트,서울특별시 동작구 동작대로39가길 55,서울,동작구,동작동,331번지,분양,276,주)KCC건설,23895.0,329.0,126.9784252,37.4940729,1.0,0.0,36.0,1.0,19.0,1.0,2.0,2.0,38.0,90.0,2.0,0.0,30.0,1
1242,A13811001,거여6단지,아파트,서울특별시 송파구 양산로2길 38,서울,송파구,거여동,,임대,660,삼우종합건설,25582.0,304.0,127.1466473,37.4886075,0.0,1.0,36.0,2.0,22.0,0.0,2.0,5.0,47.0,43.0,3.0,0.0,20.0,1
1887,A15875103,목동6단지,아파트,서울특별시 양천구 목동동로 430,서울,양천구,목동,,분양,1362,현대,101726.0,750.0,126.8850851,37.5350632,0.0,0.0,40.0,2.0,12.0,1.0,2.0,5.0,21.0,191.0,9.0,0.0,21.0,1
2272,A10027775,신내의료안심주택,아파트,서울특별시 중랑구 신내로16길 17,서울특별시,중랑구,신내동,"(신내동, 신내의료안심주택)",임대,222,SD종합건설,5536.0,115.0,127.0971822,37.61417494,0.0,3.0,51.0,1.0,17.0,1.0,2.0,4.0,40.0,26.0,2.0,2.0,8.0,1
2293,A10027371,마곡엠밸리11단지,아파트,서울특별시 강서구 공항대로 124,서울특별시,강서구,마곡동,마곡엠밸리11단지아파트,,347,(주)대보건설,22066.0,360.0,126.8207295,37.55946773,0.0,2.0,50.0,0.0,15.0,0.0,3.0,3.0,43.0,53.0,7.0,0.0,19.0,1
1756,A13076801,이문삼성래미안아파트,아파트,서울특별시 동대문구 천장산로11길 22,서울,동대문구,이문동,425,분양,379,삼성물산 건설부문,40941.0,607.0,127.0568469,37.6004297,0.0,1.0,25.0,2.0,14.0,1.0,2.0,2.0,24.0,20.0,1.0,1.0,34.0,1
966,A15205104,구로한일유엔아이,아파트,서울특별시 구로구 가마산로 87,서울,구로구,구로동,,분양,454,한일건설,39355.0,535.0,126.8756078,37.4863381,1.0,0.0,43.0,2.0,9.0,0.0,2.0,4.0,25.0,15.0,6.0,0.0,22.0,1
602,A13923102,하계우방,아파트,서울특별시 노원구 공릉로58길 176,서울,노원구,하계동,353번지,분양,288,우방,21131.0,304.0,127.0772526,37.6375037,0.0,0.0,41.0,3.0,15.0,0.0,1.0,5.0,17.0,34.0,3.0,0.0,8.0,1
1882,A15101507,신림주공1단지,아파트,서울특별시 관악구 광신길 160,서울,관악구,신림동,1704-1,,960,LH,38726.0,0.0,126.9275015,37.4658557,0.0,0.0,40.0,2.0,9.0,0.0,2.0,2.0,32.0,11.0,0.0,1.0,31.0,1
363,A12112001,밤섬현대,아파트,서울특별시 마포구 신수로3길 19,서울,마포구,현석동,220,분양,219,현대건설,16668.0,230.0,126.9326689,37.5426551,0.0,1.0,47.0,3.0,8.0,0.0,1.0,1.0,27.0,44.0,1.0,2.0,22.0,1
1028,A15286805,구로한신1차,아파트,서울특별시 구로구 구일로8길 63,서울,구로구,구로동,642-9,분양,488,한신공영,21896.0,126.0,126.8737607,37.4963839,0.0,1.0,33.0,3.0,11.0,0.0,2.0,2.0,34.0,25.0,3.0,1.0,15.0,1
2226,A77777778,오픈아파트2,,,서울,성북구,돈암동,오픈아파트2,분양,100,시청,,100.0,127.0634,37.482968,0.0,2.0,37.0,1.0,13.0,0.0,3.0,2.0,22.0,46.0,3.0,0.0,8.0,1
664,A15606002,유원강변,아파트,서울특별시 동작구 노량진로23가길 20,서울,동작구,본동,유원강변아파트,분양,306,유원울트라,25533.0,325.0,126.9509904,37.5150871,1.0,2.0,40.0,2.0,10.0,1.0,2.0,3.0,13.0,10.0,2.0,0.0,7.0,1
2013,A13375904,옥수하이츠제2,아파트,서울특별시 성동구 한림말길 50,서울,성동구,옥수동,100번지,임대,237,(주)중앙건설,7210.0,65.0,127.016339,37.540028,2.0,2.0,57.0,1.0,9.0,1.0,3.0,6.0,28.0,54.0,2.0,0.0,11.0,1
1095,A13383801,옥수중앙하이츠,아파트,서울특별시 성동구 한림말길 50,서울,성동구,옥수동,100,분양,536,중앙건설,54100.0,600.0,127.016339,37.540028,2.0,2.0,57.0,1.0,9.0,1.0,3.0,6.0,28.0,54.0,2.0,0.0,11.0,1
2121,A15878601,금하뜨라네,아파트,서울특별시 양천구 가로공원로56길 10,서울,양천구,신월동,142-14,분양,155,금하건설,13129.0,0.0,126.8240316,37.5341093,2.0,0.0,19.0,4.0,14.0,0.0,2.0,2.0,26.0,14.0,1.0,0.0,26.0,1
1883,A13594403,개포7차우성,아파트,서울특별시 강남구 개포로110길 15,서울,강남구,일원동,우성7차아파트,분양,802,(주)우성,65464.0,0.0,127.0783361,37.4922905,0.0,2.0,43.0,1.0,20.0,0.0,3.0,4.0,29.0,29.0,3.0,0.0,18.0,1
324,A13593901,개포자이아파트,아파트,서울특별시 강남구 개포로109길 69,서울,강남구,개포동,12-2번지,분양,212,박연정,32275.0,502.0,127.0766243,37.4962963,0.0,3.0,26.0,1.0,17.0,0.0,3.0,3.0,20.0,43.0,5.0,0.0,13.0,1
2279,A10027403,마곡엠밸리12단지,아파트,서울특별시 강서구 공항대로 140,서울특별시,강서구,마곡동,"(마곡동, 마곡엠밸리12단지)140",,363,(주)대보건설,22821.0,421.0,126.822877,37.559259,1.0,1.0,55.0,0.0,17.0,0.0,3.0,4.0,41.0,73.0,6.0,0.0,20.0,1
318,A13922901,중계현대1차,아파트,서울특별시 노원구 중계로8길 106,서울,노원구,중계동,현대1차아파트,분양,211,현대건설,16577.0,133.0,127.0849795,37.6486998,0.0,0.0,22.0,3.0,15.0,0.0,2.0,4.0,17.0,212.0,4.0,0.0,7.0,1
1536,A13820007,문정시영,아파트,서울특별시 송파구 송이로31길 56,서울,송파구,문정동,145,분양,1316,"태영건설, 현대산업개발",50581.0,329.0,127.1354526,37.490605,0.0,1.0,51.0,2.0,22.0,1.0,1.0,5.0,60.0,84.0,5.0,0.0,20.0,1
2353,A10027452,마곡엠밸리10단지 아파트,아파트,서울특별시 강서구 마곡중앙1로 72,서울,강서구,마곡동,,,550,남양건설,34372.0,0.0,126.8186038,37.55921626,0.0,2.0,60.0,1.0,14.0,0.0,2.0,4.0,49.0,54.0,4.0,0.0,19.0,1
786,A12283603,녹번대림,아파트,서울특별시 은평구 통일로 590,서울,은평구,녹번동,276,분양,370,(주)대림산업,33262.0,272.0,126.9370209,37.6001439,1.0,1.0,39.0,2.0,14.0,0.0,2.0,5.0,33.0,31.0,4.0,1.0,13.0,1
1407,A13804206,풍납한강극동,아파트,서울특별시 송파구 토성로 38-6,서울,송파구,풍납동,,분양,895,극동건설,75358.0,877.0,127.1123385,37.5296833,0.0,1.0,29.0,1.0,33.0,0.0,3.0,3.0,39.0,25.0,5.0,0.0,17.0,1
1957,A41279921,은평뉴타운구파발9단지1관리,아파트,서울특별시 은평구 진관3로 67,서울,은평구,진관동,22,임대,1022,삼성물산,77068.0,1186.0,126.9192866,37.6381577,0.0,1.0,36.0,1.0,26.0,2.0,2.0,2.0,46.0,65.0,6.0,0.0,18.0,1
347,A13920102,상계수락현대,아파트,서울특별시 노원구 동일로242길 95,서울,노원구,상계동,1272,분양,216,현대건설,18323.0,139.0,127.0599531,37.6753305,0.0,1.0,34.0,2.0,14.0,0.0,2.0,6.0,55.0,35.0,2.0,0.0,9.0,1
1204,A13523004,일원샘터마을,아파트,서울특별시 강남구 일원로 120,서울,강남구,일원동,서울특별시 강남구 일원본동 718,분양,628,극동건설/현대건설,73765.0,0.0,127.0826162,37.484274,0.0,1.0,31.0,1.0,25.0,1.0,2.0,3.0,16.0,16.0,4.0,0.0,9.0,1
2420,A10026414,은평뉴타운솔하임,주상복합,서울특별시 은평구 통일로 1080,서울,은평구,진관동,지하 1층,분양,260,(주)삼전건설,8219.0,482.0,126.9175305,37.63923349,0.0,1.0,33.0,1.0,26.0,2.0,2.0,2.0,41.0,65.0,6.0,0.0,15.0,1
1614,A15805504,목동5단지,아파트,서울특별시 양천구 목동동로 350,서울,양천구,목동,912번지,분양,1848,삼환기업,180001.0,1444.0,126.8829057,37.5332441,0.0,0.0,37.0,2.0,14.0,1.0,1.0,4.0,12.0,232.0,9.0,0.0,14.0,1
627,A15205103,구로우성(1동),아파트,서울특별시 구로구 구일로8길 31,서울,구로구,구로동,1058번지,분양,296,우성건설,22372.0,228.0,126.8722377,37.4947097,0.0,1.0,28.0,3.0,9.0,0.0,2.0,3.0,31.0,28.0,1.0,1.0,12.0,1
1458,A12085303,홍제한양,아파트,서울특별시 서대문구 통일로25길 30,서울,서대문구,홍제동,홍제한양아파트 관리사무소,분양,998,?양건설,76612.0,835.0,126.9475449,37.5830058,0.0,2.0,39.0,2.0,24.0,0.0,2.0,4.0,23.0,28.0,1.0,0.0,15.0,1
608,A12208102,신사씨티,아파트,서울특별시 은평구 가좌로 391,서울,은평구,신사동,297,분양,290,토왕건설,18529.0,170.0,126.9041738,37.6004103,0.0,0.0,38.0,3.0,17.0,1.0,1.0,1.0,38.0,26.0,0.0,1.0,30.0,1
1910,A13974101,수락리버시티 4단지,아파트,서울특별시 노원구 누원로 18,서울,노원구,상계동,수락리버시티4단지,,548,한신공영,33286.0,581.0,127.0537182,37.6860425,2.0,2.0,32.0,2.0,9.0,1.0,2.0,4.0,44.0,18.0,1.0,0.0,9.0,1
1277,A13821006,송파파인타운8단지,아파트,서울특별시 송파구 충민로4길 6,서울,송파구,장지동,,,700,(주)신창건설,34503.0,706.0,127.1282926,37.4792659,0.0,1.0,55.0,0.0,18.0,1.0,2.0,4.0,43.0,48.0,2.0,0.0,21.0,1
894,A15807208,목동삼성래미안,아파트,서울특별시 양천구 신목로 7,서울,양천구,신정동,1278번지,분양,420,삼성건설,40188.0,500.0,126.8763711,37.5157638,1.0,1.0,42.0,2.0,8.0,0.0,3.0,3.0,36.0,102.0,1.0,0.0,21.0,1
675,A13785001,방배임광3차,아파트,서울특별시 서초구 방배로2길 24-5,서울,서초구,방배동,,분양,316,임광토건주식회사,22876.0,142.0,127.0027232,37.4762582,1.0,1.0,53.0,3.0,8.0,0.0,1.0,3.0,11.0,51.0,4.0,0.0,12.0,1
1115,A12220004,은평뉴타운상림마을12단지,아파트,서울특별시 은평구 진관3로 70,서울,은평구,진관동,20번지,,551,(주)롯데건설,41086.0,658.0,126.9219731,37.6411039,0.0,1.0,39.0,2.0,16.0,1.0,2.0,3.0,43.0,64.0,5.0,0.0,13.0,1
999,A13583403,대치우성1차아파트,아파트,서울특별시 강남구 영동대로 230,서울,강남구,대치동,63,분양,476,(주)우성건설,48099.0,479.0,127.0691055,37.5002345,0.0,1.0,29.0,2.0,15.0,0.0,2.0,1.0,14.0,314.0,8.0,0.0,10.0,1
1120,A14085002,원효산호,아파트,서울특별시 용산구 원효로 66,서울,용산구,원효로4가,118-16,분양,554,한양건설,46298.0,0.0,126.9503821,37.5327172,0.0,0.0,48.0,2.0,8.0,0.0,2.0,4.0,34.0,32.0,2.0,1.0,21.0,1
1432,A15728007,마곡수명산파크5단지,아파트,서울특별시 강서구 수명로2길 105,서울,강서구,내발산동,749,,948,성원건설(주),51876.0,1010.0,126.8272011,37.5518797,0.0,0.0,45.0,1.0,20.0,0.0,3.0,6.0,44.0,128.0,3.0,1.0,23.0,1
1099,A13821004,송파파인타운7단지,아파트,서울특별시 송파구 충민로4길 19,서울,송파구,장지동,송파파인타운7단지,,537,극동건설,35109.0,576.0,127.1308268,37.4791574,0.0,1.0,60.0,0.0,17.0,0.0,3.0,6.0,55.0,49.0,2.0,0.0,15.0,1
1144,A15786227,염창동아3차,아파트,서울특별시 강서구 양천로 731,서울,강서구,염창동,,분양,570,동아건설,41219.0,601.0,126.8776792,37.549794,0.0,2.0,36.0,2.0,23.0,1.0,2.0,3.0,39.0,46.0,1.0,0.0,17.0,1
1923,A41279914,은평뉴타운마고정2단지,아파트,서울특별시 은평구 진관2로 60,서울,은평구,진관동,105,,434,동부건설,40493.0,589.0,126.9198476,37.6318934,0.0,1.0,51.0,2.0,23.0,2.0,1.0,3.0,42.0,59.0,5.0,1.0,14.0,1
1863,A41279909,은평뉴타운박석고개13단지아파트,아파트,서울특별시 은평구 진관1로 22,서울,은평구,진관동,123번지 은평뉴타운 박석고개 제2관리사무소,분양,162,현대건설,18271.0,293.0,126.9148018,37.635659,0.0,1.0,31.0,1.0,24.0,2.0,1.0,1.0,23.0,60.0,6.0,1.0,11.0,1
1283,A12220005,은평뉴타운상림마을1단지,아파트,서울특별시 은평구 진관4로 17,서울,은평구,진관동,19,,707,삼환기업,48889.0,883.0,126.9227727,37.6415577,0.0,1.0,36.0,2.0,14.0,1.0,2.0,3.0,42.0,63.0,5.0,0.0,12.0,1
1445,A12287204,이편한세상 수색 에코포레,아파트,서울특별시 은평구 은평터널로 65,서울,은평구,수색동,대림한숲타운아파트,분양,976,대림산업주식회사,84543.0,1061.0,126.9000124,37.5868487,0.0,1.0,15.0,4.0,7.0,0.0,2.0,3.0,29.0,27.0,2.0,0.0,14.0,1
693,A13588601,수서동익,아파트,서울특별시 강남구 광평로39길 3,서울,강남구,수서동,738,분양,330,동익건설(주),27138.0,314.0,127.0964671,37.4856488,0.0,2.0,30.0,2.0,14.0,1.0,1.0,3.0,16.0,6.0,3.0,0.0,10.0,1
1904,A13580003,개포주공4단지,아파트,,서울,강남구,개포동,189,분양,2840,대한주택공사,123413.0,1850.0,127.0731699,37.4863102,0.0,2.0,33.0,2.0,16.0,0.0,3.0,4.0,22.0,39.0,3.0,0.0,9.0,1
1187,A13811205,거여5단지,아파트,서울특별시 송파구 양산로4길 16,서울,송파구,거여동,294,분양,605,라이프주택,38307.0,443.0,127.1453223,37.4888973,0.0,1.0,34.0,1.0,20.0,0.0,2.0,5.0,48.0,42.0,3.0,0.0,20.0,1
2316,A13275303,도봉파크빌2단지,아파트,서울특별시 도봉구 마들로 835,서울,도봉구,도봉동,,분양,139,유진건설,11714.0,158.0,127.0505173,37.6846182,2.0,3.0,53.0,2.0,12.0,1.0,2.0,5.0,52.0,21.0,1.0,0.0,14.0,1
2044,A13472701,고덕리엔파크3단지,아파트,서울특별시 강동구 상일로 74,서울,강동구,상일동,고덕리엔파크3단지아파트,,2283,신동아건설(주),166321.0,2604.0,127.1747855,37.5513683,1.0,1.0,39.0,2.0,9.0,0.0,3.0,4.0,40.0,25.0,3.0,0.0,8.0,1
1967,A12079601,독립문극동임대,아파트,서울특별시 서대문구 독립문공원길 17,서울,서대문구,현저동,201번지,임대,600,극동건설,16200.0,220.0,126.9548958,37.5725382,2.0,1.0,52.0,3.0,12.0,1.0,2.0,1.0,19.0,29.0,2.0,0.0,14.0,1
310,A15722104,마곡청구아파트,아파트,서울특별시 강서구 양천로26길 103,서울,강서구,방화동,방화동 859,분양,209,청구,14772.0,209.0,126.8219282,37.5729601,0.0,1.0,55.0,1.0,14.0,0.0,3.0,5.0,44.0,107.0,4.0,0.0,17.0,1
1324,A15288301,궁동우신빌라,연립주택,서울특별시 구로구 오리로 1265,서울,구로구,궁동,213-21,분양,762,세종건설(주),37623.0,224.0,126.8305225,37.4942451,0.0,2.0,65.0,2.0,4.0,0.0,2.0,1.0,22.0,21.0,1.0,0.0,23.0,1
926,A13980010,공릉화랑타운,아파트,서울특별시 노원구 화랑로51길 17,서울,노원구,공릉동,,분양,436,두산건설,36910.0,500.0,127.0879394,37.6238712,1.0,2.0,37.0,1.0,15.0,0.0,4.0,8.0,46.0,46.0,2.0,0.0,12.0,1
2106,A12010001,홍은동원베네스트,아파트,서울특별시 서대문구 홍은중앙로1길 65,서울,서대문구,홍은동,동원베네스트아파트,,195,동원건설,16236.0,233.0,126.9439015,37.5991679,1.0,1.0,54.0,3.0,12.0,0.0,2.0,3.0,37.0,32.0,0.0,0.0,16.0,1
1506,A14381516,광장현대파크빌,아파트,서울특별시 광진구 아차산로 549,서울,광진구,광장동,현대파크빌아파트,분양,1170,현대건설,89885.0,1208.0,127.1015396,37.5441501,0.0,1.0,37.0,2.0,13.0,0.0,3.0,6.0,31.0,144.0,7.0,1.0,11.0,1
847,A13790717,신반포한신16차,아파트,서울특별시 서초구 잠원로 157,서울,서초구,잠원동,55-12,분양,396,한신공영(주),23454.0,280.0,127.0096069,37.5168996,0.0,1.0,22.0,3.0,7.0,0.0,1.0,1.0,23.0,33.0,2.0,1.0,27.0,1
125,A13983101,상계마들,아파트,서울특별시 노원구 덕릉로70가길 101,서울,노원구,상계동,상계마들아파트,임대,170,에스에이치공사,5711.0,51.0,127.0569566,37.6416927,0.0,2.0,36.0,0.0,11.0,0.0,4.0,7.0,57.0,29.0,2.0,1.0,20.0,1
2024,A12275201,북한산래미안,아파트,서울특별시 은평구 진흥로 267,서울,은평구,불광동,638번지,분양,647,삼성물산,52285.0,755.0,126.9385821,37.6115563,0.0,2.0,37.0,1.0,17.0,0.0,2.0,3.0,31.0,17.0,4.0,1.0,4.0,1
322,A15209304,영화 아이닉스,아파트,서울특별시 구로구 개봉로1길 188,서울,구로구,개봉동,488번지 개봉영화아이닉스,분양,212,영화건설,17872.0,252.0,126.8492712,37.4828153,3.0,1.0,36.0,2.0,5.0,1.0,3.0,1.0,27.0,14.0,1.0,1.0,8.0,1
